CLOCK;MEMORY_USED;PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;PAPI_L2_TCA;PAPI_L3_TCA
14038142476;7577600;695079;1563878;625934;678102;1563878
14028897492;7577600;694980;1554464;380753;678426;1554464
14029260832;7577600;663996;1488394;440165;646739;1488394
13999628212;7577600;694926;1566454;687403;675324;1566454
14029148868;7577600;664518;1484197;352484;648949;1484197
14031175408;7577600;695095;1553572;355533;679143;1553572
14031818132;7577600;695116;1555582;394681;678493;1555582
13953577750;7577600;694892;1554113;372285;678967;1554113
14029271420;7577600;694816;1552957;358260;678763;1552957
14219383558;7680000;703029;1572316;377653;686834;1572316
14206989718;7680000;702969;1580595;554089;675013;1580595
14222117316;7680000;672437;1502629;402391;656557;1502629
14219619782;7680000;703206;1573509;393472;686835;1573509
14219423978;7680000;703100;1572584;378220;686428;1572584
14217858244;7680000;703300;1573690;387485;687180;1573690
14218261768;7680000;703163;1571385;362602;687231;1571385
14218251736;7680000;703139;1574449;416682;686397;1574449
14218340626;7680000;703140;1572643;384598;686797;1572643
14220881198;7680000;673433;1502251;391916;657230;1502251
14408630598;7782400;711154;1591508;396065;694299;1591508
14408989898;7782400;711134;1590969;397866;694556;1590969
14409234274;7782400;711149;1591407;396710;694344;1591407
14408344268;7782400;711302;1592966;420966;694321;1592966
14410579130;7782400;711300;1606034;426150;693058;1606034
14408640724;7782400;712563;1604835;387334;695634;1604835
14409722852;7782400;711278;1604501;401340;694256;1604501
14410120996;7782400;680459;1531617;375237;664285;1531617
14410715060;7782400;680296;1531194;367686;664319;1531194
14411954860;7782400;711221;1604333;403159;693973;1604333
14604877836;7884800;719787;1623342;409798;702324;1623342
14598764812;7884800;719357;1623430;420511;701713;1623430
14599129582;7884800;719396;1623459;412638;702092;1623459
14599508130;7884800;720481;1623135;431093;703121;1623135
14527975538;7884800;719447;1623225;385263;702645;1623225
14600063984;7884800;719508;1622720;406178;702307;1622720
14598842630;7884800;719307;1623042;396993;701880;1623042
14601790472;7884800;687761;1554571;473753;670396;1554571
14599395092;7884800;720053;1623190;416716;702841;1623190
14598953170;7884800;718828;1621609;367766;702829;1621609
14782752500;7987200;726772;1641188;423837;709889;1641188
14789588630;7987200;727250;1640681;397162;710801;1640681
14788181756;7987200;726844;1642458;448111;708018;1642458
14789696854;7987200;726770;1639479;397842;710407;1639479
14788875488;7987200;696580;1574602;492200;678550;1574602
14787441254;7987200;727700;1629002;430343;710362;1629002
14788039024;7987200;727448;1628756;421005;710505;1628756
14788502670;7987200;727363;1668135;412886;710039;1668135
14789409560;7987200;697852;1572558;467056;679974;1572558
14788373840;7987200;727817;1628527;427235;710570;1628527
14978304482;8089600;735675;1646264;426729;718094;1646264
14975626582;8089600;735571;1645633;416982;718513;1645633
14976466462;8089600;735617;1647855;452986;717774;1647855
14981536156;8089600;704953;1616096;501894;682803;1616096
14980067770;8089600;734966;1659900;433991;717969;1659900
14977266564;8089600;735256;1657783;397708;719280;1657783
14976832982;8089600;735220;1658610;402276;718048;1658610
14977800820;8089600;735132;1658744;406411;718804;1658744
14977552630;8089600;735071;1658613;407797;718637;1658613
14977422728;8089600;735075;1658496;402440;719013;1658496
15134298120;8192000;712329;1620931;840044;680967;1620931
15167570932;8192000;743711;1677187;411297;726703;1677187
15169121742;8192000;743234;1679637;478510;725413;1679637
15168948094;8192000;743287;1680050;483189;724726;1680050
15164090410;8192000;744077;1676962;399027;727474;1676962
15168959624;8192000;743104;1677446;433043;726131;1677446
15167934416;8192000;743065;1677482;427342;726550;1677482
15179025552;8192000;712948;1615618;723681;693251;1615618
15167750070;8192000;743482;1676658;417274;726611;1676658
15169166168;8192000;712642;1605451;422856;695676;1605451
15357624074;8294400;751296;1696428;455649;733402;1696428
15359855660;8294400;721523;1626624;493057;701902;1626624
15329716008;8294400;751700;1697106;480160;732299;1697106
15355502210;8294400;752015;1696734;456690;733532;1696734
15357950032;8294400;751978;1696568;469759;732988;1696568
15356316238;8294400;751570;1696091;447138;733351;1696091
15355636434;8294400;752946;1695688;437996;734597;1695688
15293916180;8294400;751659;1701119;592327;729772;1701119
15357116866;8294400;752209;1697048;462553;733851;1697048
15356589954;8294400;752297;1699240;510560;730525;1699240
15535309986;8396800;760131;1723087;680540;728647;1723087
15547598764;8396800;760252;1716460;514520;741310;1716460
15546056282;8396800;761182;1714988;462890;742543;1714988
15512661760;8396800;760014;1714746;465758;741442;1714746
15546713724;8396800;761140;1714809;464093;742576;1714809
15534693086;8396800;759912;1713725;443156;741808;1713725
15545359074;8396800;761057;1714509;454295;742268;1714509
15546372806;8396800;760220;1716388;497722;740744;1716388
15544121164;8396800;760135;1702193;463597;741482;1702193
15547069332;8396800;760634;1704599;511764;741288;1704599
15735669670;8499200;768214;1720915;492077;749077;1720915
15733834178;8499200;769056;1720958;488846;749631;1720958
15744747688;8499200;768142;1765716;812865;742225;1765716
15742250906;8499200;768132;1735237;512136;747668;1735237
15738174592;8499200;768449;1735523;543324;747962;1735523
15665979600;8499200;768238;1734421;505016;748755;1734421
15735254608;8499200;767957;1733998;486994;749083;1733998
15736808452;8499200;768044;1734587;510761;747877;1734587
15735598144;8499200;767992;1733893;497400;748461;1733893
15722783420;8499200;769250;1733222;492951;750283;1733222
15930652150;8601600;776339;1753152;510328;756966;1753152
15879147016;8601600;776312;1753709;517431;756418;1753709
15924283156;8601600;776372;1752134;493280;756973;1752134
15926411380;8601600;776528;1752619;501042;756822;1752619
15928345598;8601600;775609;1752042;497947;757456;1752042
15926817424;8601600;775648;1753237;522749;756718;1753237
15920957742;8601600;775507;1757845;636288;746789;1757845
15927242332;8601600;775912;1752438;496214;757885;1752438
15924975716;8601600;775882;1752165;471587;757463;1752165
15926318124;8601600;775817;1754620;505418;756678;1754620
16080991038;8704000;783374;1769941;491272;764335;1769941
16099705526;8704000;783570;1770205;476090;765039;1770205
16114765578;8704000;783906;1770048;483195;765801;1770048
16114638760;8704000;783903;1769595;479708;765598;1769595
16114440520;8704000;783772;1769611;474725;765203;1769611
16112384648;8704000;814871;1839860;450238;797340;1839860
16115145498;8704000;784950;1772350;514894;765798;1772350
16114132396;8704000;783622;1770840;496819;764811;1770840
16115072166;8704000;783480;1772281;492497;765238;1772281
16116897682;8704000;814986;1853340;858265;790163;1853340
16305088074;8806400;792521;1790392;521341;773486;1790392
16304371762;8806400;792104;1790331;493972;773037;1790331
16304939184;8806400;791572;1789866;506443;772549;1789866
16304538348;8806400;791993;1788810;503547;772723;1788810
16305539326;8806400;791778;1791524;561227;772261;1791524
16243694902;8806400;791644;1794015;642371;763895;1794015
16305074744;8806400;824145;1859374;500348;806465;1859374
16304197826;8806400;823280;1859477;485965;805419;1859477
16304242294;8806400;791881;1788702;491902;773258;1788702
16305103522;8806400;791806;1789298;498635;773059;1789298
16493688150;8908800;800183;1807699;510144;780470;1807699
16494820290;8908800;799823;1807634;535831;780148;1807634
16494609048;8908800;799764;1808300;513687;781286;1808300
16493716428;8908800;800009;1806559;494006;781335;1806559
16495066880;8908800;799995;1806279;505610;780895;1806279
16504215024;8908800;831100;1892407;947360;797599;1892407
16494895176;8908800;800195;1808014;531324;780398;1808014
16492100192;8908800;800939;1830990;493416;782228;1830990
16493473708;8908800;831070;1876867;486018;812683;1876867
16495320744;8908800;800071;1807608;501413;780689;1807608
16683776522;9011200;808026;1824846;493152;789348;1824846
16683904550;9011200;808093;1825786;506440;789325;1825786
16682754766;9011200;839418;1895059;482492;821588;1895059
16687779096;9011200;808123;1825180;516176;788345;1825180
16684890240;9011200;808245;1825784;522786;788568;1825784
16674209262;9011200;807848;1825411;510162;788569;1825411
16684981238;9011200;807982;1826295;528858;788211;1826295
16688493394;9011200;839302;1897266;529155;819769;1897266
16682154958;9011200;840630;1896540;471775;822665;1896540
16684462750;9011200;808462;1827503;512809;788219;1827503
16875394568;9113600;847453;1926730;894878;822494;1926730
16872702934;9113600;817549;1833549;555708;795895;1833549
16869917562;9113600;850080;1898406;487902;830959;1898406
16872787204;9113600;817357;1832004;558984;796121;1832004
16869928830;9113600;849725;1898871;511812;830373;1898871
16872532238;9113600;817600;1831046;541923;797718;1831046
16884993352;9113600;817307;1846415;938242;788443;1846415
16872303992;9113600;817366;1829419;521515;797329;1829419
16870994342;9113600;848442;1898629;503349;829254;1898629
16872313946;9113600;817550;1832578;535072;796988;1832578
17061076334;9216000;856825;1918607;530096;836465;1918607
17063235554;9216000;824388;1863765;536624;804926;1863765
17066679176;9216000;824837;1876028;966299;793561;1876028
17062327662;9216000;855420;1932979;537861;835732;1932979
17059265146;9216000;856759;1916579;489968;837587;1916579
17060527912;9216000;856556;1917211;509259;836738;1917211
17060388896;9216000;856504;1918122;540031;835548;1918122
16999824762;9216000;825189;1849345;563572;803828;1849345
17070417058;9216000;826783;1865355;940171;797369;1865355
17059062386;9216000;856669;1917182;500579;837140;1917182
17248971810;9318400;864550;1934522;510219;844841;1934522
17249136416;9318400;864617;1937750;568615;843204;1937750
17249080130;9318400;864633;1938019;553877;844314;1938019
17250452012;9318400;833849;1866918;549249;813564;1866918
17258680546;9318400;863252;1964227;953533;836318;1964227
17253064440;9318400;833839;1882522;578185;813447;1882522
17252717140;9318400;833347;1882348;532408;813708;1882348
17224351252;9318400;832354;1882732;552947;811920;1882732
17250317872;9318400;863747;1952716;538484;844704;1952716
17253055726;9318400;832341;1882232;554087;812551;1882232
17442214524;9420800;872953;1980267;862178;850342;1980267
17440646470;9420800;871827;1970542;560324;851886;1970542
17438688324;9420800;872691;1956121;576002;849423;1956121
17438732866;9420800;872729;1954866;564625;852396;1954866
17418693516;9420800;872513;1953428;537828;852086;1953428
17440720364;9420800;872832;1955309;553237;852926;1955309
17412353620;9420800;872589;1953659;549728;851904;1953659
17377523028;9420800;871380;1971581;567793;851292;1971581
17441151096;9420800;871574;1970637;553493;851615;1970637
17440428992;9420800;871681;1969894;532186;852307;1969894
17629671482;9523200;881206;1988135;542331;861917;1988135
17631361034;9523200;849964;1919161;591037;829079;1919161
17629764072;9523200;879803;1989614;574200;859179;1989614
17629921576;9523200;879913;1987912;539546;860349;1987912
17629914774;9523200;879903;1990086;569357;858783;1990086
17879473890;9523200;849966;1955963;1207843;813148;1955963
17765521950;9523200;880928;2028241;1165423;842551;2028241
17712024376;9523200;851196;1929132;1118774;817259;1929132
17619468876;9523200;880984;1982839;704196;849785;1982839
17659645870;9523200;881729;1988655;533670;856363;1988655
18181338030;9625600;889919;2046944;1125294;851501;2046944
17824169958;9625600;889119;2027331;1250744;849919;2027331
17784955360;9625600;857472;1939885;692447;833202;1939885
17824779506;9625600;889994;2020775;973324;852098;2020775
17828336404;9625600;859044;1938445;627094;836126;1938445
17806144796;9625600;888437;2009433;628169;864597;2009433
17822316518;9625600;858563;1941715;632906;836126;1941715
17826741242;9625600;857578;1937207;607623;835140;1937207
17821184386;9625600;888746;2009821;635329;864734;2009821
17761371410;9625600;888689;2016159;884711;862641;2016159
18011281822;9728000;865831;1955362;613652;843303;1955362
18012081384;9728000;866164;1956935;629176;843182;1956935
18010091036;9728000;896778;2058045;613901;873034;2058045
18011786786;9728000;866175;1985322;624052;843371;1985322
18010207908;9728000;896746;2057555;581742;875074;2057555
18009758360;9728000;896989;2058948;582591;874977;2058948
18010141048;9728000;897121;2057446;570835;875987;2057446
18010169360;9728000;865455;1955741;618168;842892;1955741
18015256716;9728000;896714;2028438;619321;872410;2028438
18011390048;9728000;896876;2028528;652596;872213;2028528
18204663016;9830400;874021;1983606;851241;837925;1983606
18205161608;9830400;904829;2046981;657869;880419;2046981
18200022172;9830400;904907;2045492;633156;881233;2045492
18208329624;9830400;874380;1980124;721326;848411;1980124
18199577188;9830400;904849;2046194;633216;880751;2046194
18201638230;9830400;874088;1980257;728904;848186;1980257
18191277052;9830400;874516;1980611;753101;847790;1980611
18201273594;9830400;874086;1979800;741644;847794;1979800
18201174408;9830400;905427;2047863;657218;880893;2047863
18201718400;9830400;905145;2046502;661530;879824;2046502
18395547680;9932800;913361;2065584;671206;887601;2065584
18389442420;9932800;913181;2064913;639981;888542;2064913
18393092552;9932800;883504;2022951;693820;859331;2022951
18392135802;9932800;914923;2064723;659149;890231;2064723
18389426500;9932800;913457;2067221;723024;886900;2067221
18389780814;9932800;882457;1998342;751173;855763;1998342
18388881816;9932800;911840;2064402;665694;887936;2064402
18377145392;9932800;882359;2005234;1042370;850667;2005234
18391978470;9932800;882177;2022728;636933;859571;2022728
18390539872;9932800;882374;2022895;619887;859221;2022895
18488563232;10035200;920590;2113141;622304;896994;2113141
18539639234;10035200;920777;2114050;633173;897426;2114050
18579412782;10035200;921089;2114199;622447;898423;2114199
18580810528;10035200;921082;2114223;669907;896205;2114223
18581085318;10035200;922538;2084108;720504;895445;2084108
18579730348;10035200;890649;1997343;662787;867495;1997343
18567686080;10035200;921687;2067579;656842;896876;2067579
18578136074;10035200;921038;2067897;698359;896442;2067897
18565456892;10035200;922318;2083346;1079775;888974;2083346
18580120594;10035200;921479;2066866;654719;897351;2066866
18772118198;10137600;898592;2024136;844738;868254;2024136
18711994492;10137600;929255;2109403;926765;890074;2109403
18774085376;10137600;929489;2101756;671506;903729;2101756
18673281236;10137600;929088;2101425;671548;903441;2101425
18768613688;10137600;929827;2101807;690309;903876;2101807
18767249448;10137600;929316;2101522;663278;903977;2101522
18767947346;10137600;929452;2101899;682954;903737;2101899
18768447254;10137600;898654;2029930;669182;874136;2029930
18668422056;10137600;929060;2102440;699991;903752;2102440
18678233244;10137600;929611;2137656;988964;901896;2137656
18960037466;10240000;937942;2103994;687285;912773;2103994
18923958924;10240000;937424;2109543;803207;907497;2109543
18955973648;10240000;937758;2103584;679272;912992;2103584
18957842902;10240000;937513;2116800;1002013;908929;2116800
18960240524;10240000;937690;2105928;732885;909477;2105928
18962273180;10240000;937641;2104941;700911;912664;2104941
18957085232;10240000;937758;2107865;704310;912227;2107865
18954839648;10240000;938307;2110066;679716;913066;2110066
18885412722;10240000;937436;2104753;706240;910580;2104753
18933565654;10240000;937767;2105085;691337;911924;2105085
19147034224;10342400;945992;2127263;702520;920150;2127263
19146986398;10342400;946908;2129110;851628;914016;2129110
19147626878;10342400;915308;2057318;764028;888245;2057318
19146046300;10342400;945068;2160773;685857;919971;2160773
19147082364;10342400;946171;2161708;722335;920091;2161708
19099229950;10342400;945693;2169016;1121674;909485;2169016
19122491574;10342400;945950;2126436;703278;920355;2126436
19129963974;10342400;945665;2162578;662364;921064;2162578
19150745318;10342400;946017;2143868;836007;914031;2143868
19147418680;10342400;946690;2141442;722056;920353;2141442
19340349176;10444800;953259;2181149;716066;928088;2181149
19336219794;10444800;954234;2180310;708434;929009;2180310
19337806850;10444800;954027;2180943;691688;929038;2180943
19342312994;10444800;954383;2181880;895985;924043;2181880
19337555060;10444800;955272;2184785;934385;927844;2184785
19338297372;10444800;953848;2182604;717625;928241;2182604
19335902074;10444800;953620;2158351;712928;927205;2158351
19339878552;10444800;953839;2188964;674220;927857;2188964
19342732618;10444800;953132;2179828;705509;927942;2179828
19334775902;10444800;953877;2158945;719292;927301;2158945
19529847452;10547200;962275;2176359;714950;936096;2176359
19533314438;10547200;963173;2206921;1089872;931403;2206921
19526435576;10547200;960912;2198360;689247;935532;2198360
19533315838;10547200;962840;2199984;724683;937223;2199984
19504909788;10547200;961006;2199160;687199;936153;2199160
19529782702;10547200;961176;2199331;745733;934835;2199331
19527187464;10547200;961782;2204633;961483;922519;2204633
19442421102;10547200;961958;2207566;719246;935689;2207566
19523062204;10547200;963349;2176162;706462;937266;2176162
19526508292;10547200;960824;2198496;701166;935279;2198496
19658528266;10649600;969808;2218310;736855;943736;2218310
19715636426;10649600;1000621;2290356;704167;974707;2290356
19719726958;10649600;970372;2217445;728103;944342;2217445
19717119396;10649600;1002239;2291599;800805;973556;2291599
19714815616;10649600;971702;2217367;798495;943367;2217367
19725841776;10649600;969640;2218839;791705;942320;2218839
19717272712;10649600;969892;2217112;716663;943975;2217112
19716868676;10649600;969170;2217576;738945;942008;2217576
19632577084;10649600;971516;2216988;735536;945153;2216988
19618860636;10649600;1002201;2290970;768550;974004;2290970
19907440054;10752000;978947;2236466;769487;952374;2236466
19906989606;10752000;978652;2237216;726729;952423;2237216
19906073634;10752000;1010369;2308652;751384;982328;2308652
19905908002;10752000;977468;2236705;770375;949944;2236705
19906705018;10752000;977674;2235533;747187;950418;2235533
19907142142;10752000;978626;2236177;769271;950601;2236177
19812374522;10752000;1009900;2309231;785616;981812;2309231
19904232246;10752000;977837;2242585;1084375;946001;2242585
19905348786;10752000;978300;2236411;812389;949244;2236411
19910204274;10752000;977310;2236953;836973;948302;2236953
20024087048;10854400;1016775;2328272;791077;987825;2328272
20096625146;10854400;987374;2253858;787945;959288;2253858
20022179886;10854400;986945;2264352;1146364;952199;2264352
20095925592;10854400;986404;2254815;751968;959660;2254815
20095003386;10854400;986715;2264509;771581;958815;2264509
20096281762;10854400;986236;2264616;765590;958131;2264616
20096255334;10854400;986604;2265415;786539;957367;2265415
20101532528;10854400;988252;2269914;1194836;948690;2269914
20096046404;10854400;986565;2263940;787336;958041;2263940
20095808030;10854400;1018076;2337754;788274;989131;2337754
20455361982;10956800;995148;2289361;1407263;952116;2289361
20404929054;10956800;993658;2289414;1386453;951947;2289414
20383543520;10956800;995277;2281582;1195619;954668;2281582
20223400168;10956800;992923;2274411;836768;958966;2274411
20284609718;10956800;995008;2246271;618713;967888;2246271
20299557702;10956800;994951;2283432;778090;962163;2283432
20226582608;10956800;1027304;2357490;779316;992925;2357490
20292846330;10956800;995299;2271191;754510;961876;2271191
20202980546;10956800;994297;2270933;624847;967714;2270933
20283328342;10956800;994914;2270286;616120;967056;2270286
20473035144;11059200;1004442;2290236;635583;976524;2290236
20473616496;11059200;1003549;2289792;671099;974200;2289792
20478870598;11059200;1003609;2290637;759400;970646;2290637
20476742870;11059200;1034482;2364094;617382;1007666;2364094
20477851108;11059200;1003196;2288621;630585;975507;2288621
20454454064;11059200;1001980;2289601;640190;975009;2289601
20484713298;11059200;1003013;2288650;649535;974326;2288650
20432740976;11059200;1003106;2291701;780969;966325;2291701
20476106646;11059200;1034720;2361647;589672;1008572;2361647
20477822334;11059200;1034470;2360547;576574;1007468;2360547
20564625950;11161600;1011377;2270121;709741;981041;2270121
20680527504;11161600;1011288;2309547;873754;976873;2309547
20714846026;11161600;1042663;2392268;1218457;999118;2392268
20852643842;11161600;1011824;2322748;1368870;968760;2322748
20695743440;11161600;1011961;2329160;1458256;966167;2329160
20659729742;11161600;1011442;2326861;1366303;966678;2326861
20675022020;11161600;1012320;2293688;1328320;968434;2293688
20677052452;11161600;1042674;2399450;1353068;997542;2399450
20662468308;11161600;1011304;2327220;1335090;966801;2327220
20672969042;11161600;1042730;2399124;1322424;998102;2399124
20862574400;11264000;1050429;2418477;1330614;1005546;2418477
20868002966;11264000;1019472;2346195;1358544;974193;2346195
20868825498;11264000;1019588;2345948;1383589;973718;2345948
20863545744;11264000;1050593;2418208;1381728;1005375;2418208
20864993722;11264000;1019417;2345376;1373891;974726;2345376
20858290856;11264000;1050436;2417912;1396654;1005210;2417912
20863917428;11264000;1050686;2419071;1401721;1005434;2419071
20865802966;11264000;1050760;2419023;1434343;1005420;2419023
20863501194;11264000;1019558;2345862;1410436;974312;2345862
20862624122;11264000;1050704;2418276;1404214;1005505;2418276
21053655508;11366400;1058860;2437739;1400034;1013000;2437739
21054400846;11366400;1027535;2330346;1361257;983293;2330346
21056770934;11366400;1027954;2360027;1370210;984024;2360027
21016786048;11366400;1056775;2432160;1385110;1013213;2432160
21055529340;11366400;1028001;2360852;1411911;983911;2360852
21055689444;11366400;1027769;2360848;1418604;983742;2360848
21054071096;11366400;1059395;2433113;1415322;1015097;2433113
21053883938;11366400;1027838;2358694;1351817;984310;2358694
21053964474;11366400;1059088;2433304;1357100;1015089;2433304
21036713616;11366400;1059098;2432590;1404194;1014908;2432590
21244223256;11468800;1035997;2379352;1424113;991378;2379352
21244669234;11468800;1036033;2379402;1431367;991658;2379402
21244695790;11468800;1036341;2377968;1371747;991995;2377968
21231110202;11468800;1036167;2377813;1376609;991714;2377813
21224705512;11468800;1066421;2451249;1416828;1022001;2451249
21240762270;11468800;1066330;2432953;1417025;1022262;2432953
21245772704;11468800;1067074;2452476;1453654;1021850;2452476
21243903870;11468800;1036339;2377815;1364358;992233;2377815
21241908418;11468800;1065607;2451176;1403234;1022111;2451176
21238526052;11468800;1067018;2433240;1423986;1022204;2433240
21432069326;11571200;1074554;2471499;1452301;1030082;2471499
21417254742;11571200;1075078;2475015;1405048;1028258;2475015
21432910324;11571200;1074893;2474573;1417264;1028317;2474573
21432757672;11571200;1043992;2402807;1444155;997597;2402807
21434195688;11571200;1043954;2401406;1386727;997878;2401406
21431972058;11571200;1075100;2474700;1430268;1028489;2474700
21436784222;11571200;1044522;2381104;1455992;999419;2381104
21428890050;11571200;1044520;2378080;1350185;1000111;2378080
21429897754;11571200;1044151;2396758;1396368;999326;2396758
21414500938;11571200;1074873;2470523;1438310;1029579;2470523
21624563466;11673600;1052798;2416856;1454838;1007734;2416856
21613464082;11673600;1083010;2469718;1408706;1037638;2469718
21624257676;11673600;1052466;2417013;1460330;1007281;2417013
21624153476;11673600;1052355;2415513;1397693;1007019;2415513
21621460964;11673600;1082676;2488165;1428226;1037824;2488165
21603598322;11673600;1083133;2489635;1456355;1038077;2489635
21619595578;11673600;1083165;2488102;1406207;1037864;2488102
21620204616;11673600;1083431;2489462;1439019;1038321;2489462
21626965916;11673600;1083136;2489767;1458629;1037488;2489767
21626949196;11673600;1082813;2493107;1427528;1035994;2493107
21816843968;11776000;1091051;2512661;1504064;1042934;2512661
21814832016;11776000;1060286;2438951;1419117;1013080;2438951
21809476216;11776000;1091149;2512180;1471462;1043640;2512180
21811156584;11776000;1090810;2511802;1416295;1043570;2511802
21768626928;11776000;1090789;2511777;1469927;1043255;2511777
21793292506;11776000;1091058;2475688;1451519;1044505;2475688
21808410236;11776000;1091025;2487570;1463197;1045452;2487570
21810529544;11776000;1091351;2489652;1474797;1045821;2489652
21809072396;11776000;1089212;2489002;1455681;1044216;2489002
21811916280;11776000;1060677;2418801;1473905;1014897;2418801
22001960124;11878400;1099625;2525497;1438022;1053519;2525497
22002884918;11878400;1068939;2454429;1485860;1023059;2454429
21998582586;11878400;1099728;2525275;1440604;1053565;2525275
22004691982;11878400;1068442;2424950;1498257;1021057;2424950
22008494902;11878400;1099522;2527593;1486410;1052526;2527593
22003864882;11878400;1099574;2528224;1521476;1053183;2528224
22000548330;11878400;1069162;2453338;1449750;1023045;2453338
22009379274;11878400;1099538;2495652;1516012;1052280;2495652
21997916060;11878400;1068656;2437090;1475111;1022705;2437090
22001006328;11878400;1099145;2506880;1486623;1053085;2506880
22185295078;11980800;1078275;2455354;1492510;1031672;2455354
22188510432;11980800;1077171;2471343;1436654;1030977;2471343
22190485590;11980800;1077212;2473298;1503992;1030684;2473298
22189372512;11980800;1107655;2544744;1463241;1061007;2544744
22194543500;11980800;1107851;2544839;1505343;1061133;2544839
22190399350;11980800;1077389;2472633;1472707;1030858;2472633
22187412420;11980800;1107288;2524617;1428309;1060689;2524617
22188297246;11980800;1107299;2527117;1502249;1061078;2527117
22191858610;11980800;1107303;2526548;1502328;1060540;2526548
22193916604;11980800;1107559;2527080;1514985;1060524;2527080
22378174926;12083200;1114869;2545261;1501460;1068642;2545261
22378603890;12083200;1084754;2472333;1462400;1037817;2472333
22378466506;12083200;1115748;2544713;1508328;1069012;2544713
22376875360;12083200;1116005;2544129;1504293;1068777;2544129
22376833332;12083200;1117683;2543996;1462608;1071017;2543996
22378878182;12083200;1115743;2545593;1513105;1068864;2545593
22376035402;12083200;1115538;2545002;1500735;1068124;2545002
22383150116;12083200;1084863;2474225;1487092;1037170;2474225
22379858766;12083200;1115607;2545782;1517862;1068568;2545782
22376650156;12083200;1084964;2473863;1500493;1037885;2473863
22552335742;12185600;1123630;2562724;1489631;1076012;2562724
22569366974;12185600;1123645;2583386;1539935;1075761;2583386
22554856560;12185600;1123718;2582430;1530367;1076643;2582430
22574994446;12185600;1092599;2509348;1504822;1045196;2509348
22610471094;12185600;1123704;2582300;1490465;1075158;2582300
